episode,reward,step,sensitive,compromised,time
888,197,23,2,2,14.187999999999999
889,192,28,2,2,17.557
890,207,13,2,2,212.845
891,-895,12,1,1,8.077000000000002
892,206,11,2,2,6.729
893,203,11,2,2,6.684
894,203,14,2,2,8.652
895,204,13,2,2,7.96
896,203,11,2,2,6.787999999999999
897,199,21,2,2,12.891
898,204,16,2,2,9.839
899,198,22,2,2,13.446
900,191,29,2,2,222.517
901,208,12,2,2,10.452
902,194,26,2,2,15.78
903,197,20,2,2,12.126
904,205,12,2,2,7.322
905,191,26,2,2,15.84
906,200,20,2,2,12.139000000000001
907,189,31,2,2,18.786
908,198,19,2,2,11.554
909,203,17,2,2,10.34
910,205,12,2,2,210.627
911,209,11,2,2,10.524000000000001
912,194,26,2,2,15.835999999999999
913,199,21,2,2,12.815999999999999
914,203,17,2,2,10.44
915,-893,7,1,1,4.303999999999999
916,204,16,2,2,9.828999999999999
917,207,7,2,2,4.256
918,205,15,2,3,9.186
919,199,21,2,2,12.8
920,200,20,2,2,212.92
921,191,26,2,2,17.158
922,175,42,2,2,25.583000000000002
923,196,21,2,2,12.866999999999999
924,208,12,2,2,7.407
925,198,25,2,2,15.270999999999999
926,-31,46,0,1,28.074
927,200,20,2,2,12.259
928,203,11,2,2,6.747999999999999
929,207,13,2,2,7.971000000000001
930,202,18,2,2,217.658
931,180,43,2,2,29.014000000000003
932,196,24,2,2,14.671
933,194,23,2,2,14.09
934,200,17,2,2,10.442
935,206,11,2,2,6.781
936,197,17,2,2,10.498999999999999
937,195,28,2,2,17.082
938,182,38,2,2,23.671999999999997
939,173,47,2,2,28.980999999999998
940,205,15,2,2,217.72
941,195,22,2,3,14.092
942,202,15,2,2,9.181
943,204,16,2,3,9.824
944,190,27,2,2,16.516
945,202,15,2,2,9.212
946,196,18,2,2,11.07
947,207,13,2,2,7.9559999999999995
948,203,14,2,2,8.583
949,206,14,2,2,8.656
950,205,15,2,2,212.41899999999998
951,203,17,2,2,12.699
952,206,11,2,2,6.756
953,188,29,2,2,17.825
954,200,14,2,2,8.571
955,195,25,2,2,15.360999999999999
956,188,29,2,2,17.717
957,209,8,2,2,4.930000000000001
958,189,28,2,2,17.012
959,198,19,2,2,11.586
960,203,14,2,2,212.598
961,205,15,2,2,12.048
962,199,15,2,2,9.086
963,197,20,2,2,12.181000000000001
964,209,8,2,2,4.862
965,197,20,2,2,12.225
966,204,13,2,2,7.948
967,198,19,2,2,11.778
968,196,21,2,2,12.785
969,198,19,2,2,11.521999999999998
970,201,19,2,2,214.756
971,197,26,2,2,19.719
972,185,32,2,2,19.403
973,188,29,2,2,17.694000000000003
974,204,13,2,2,7.997000000000001
975,190,30,2,2,18.384999999999998
976,199,21,2,2,12.826
977,195,25,2,2,15.238
978,-1000,1,0,0,0.618
979,177,43,2,2,26.215
980,198,19,2,2,216.351
981,201,16,2,2,13.866
982,193,27,2,2,16.913999999999998
983,179,38,2,2,23.834999999999997
984,194,26,2,2,16.556
985,202,15,2,2,9.683
986,197,17,2,2,10.807
987,179,41,2,2,25.208000000000002
988,197,23,2,2,14.218
989,178,42,2,2,25.96
990,203,17,2,2,219.398
991,189,31,2,2,21.160999999999998
992,195,31,2,3,19.071
993,189,28,2,2,17.229000000000003
994,210,19,2,3,11.736999999999998
995,189,37,2,3,22.793
996,197,20,2,2,12.347
997,192,25,2,2,15.311
998,180,40,2,2,24.792
999,196,21,2,2,12.923
1000,195,22,2,2,223.173
