episode,reward,step,sensitive,compromised,time
916,55,45,2,4,28.352999999999998
917,51,50,1,4,31.439
918,9,12,0,0,7.5729999999999995
919,-2,5,0,0,3.13
920,65,23,2,4,223.59
921,55,31,1,3,22.918999999999997
922,69,31,2,4,19.532999999999998
923,70,24,2,3,15.103
924,79,27,2,5,17.041
925,51,25,2,3,15.705
926,65,29,2,4,18.22
927,51,19,2,4,11.92
928,76,36,2,5,22.724
929,68,38,2,5,24.001
930,80,26,2,5,228.17399999999998
931,66,28,2,3,22.271
932,21,53,1,4,33.056000000000004
933,51,25,2,4,15.684
934,63,37,2,4,23.269000000000002
935,55,27,2,4,17.015
936,66,34,2,4,21.459
937,37,57,2,5,35.893
938,26,36,1,3,22.599999999999998
939,66,28,2,4,17.535999999999998
940,69,31,2,5,229.536
941,47,47,2,3,31.362000000000002
942,61,33,2,4,20.480999999999998
943,54,46,2,5,28.482
944,56,38,2,4,23.341
945,51,49,2,4,30.442
946,74,26,2,5,16.119999999999997
947,12,50,1,2,31.002
948,86,26,2,6,16.133000000000003
949,59,47,2,5,29.102
950,57,43,2,4,237.195
951,57,37,2,4,24.044
952,46,24,2,3,14.943
953,70,24,2,4,14.989
954,46,24,2,3,15.014
955,73,27,2,5,16.820999999999998
956,12,44,1,1,27.201
957,70,24,2,4,15.034
958,62,44,2,5,27.293000000000003
959,14,18,1,1,11.110999999999999
960,62,32,2,4,229.11
961,-5,2,0,0,1.9929999999999999
962,57,31,2,4,20.589
963,78,28,2,5,17.345
964,65,53,2,6,32.961
965,71,35,2,4,21.887
966,48,46,2,4,28.602
967,19,26,0,1,16.119
968,62,32,2,4,19.830000000000002
969,66,40,2,5,24.954
970,58,54,2,6,244.225
971,33,50,1,2,35.484
972,68,38,2,5,23.668000000000003
973,60,28,2,4,17.351
974,69,43,2,5,26.707
975,20,51,1,2,31.891999999999996
976,10,40,1,2,24.77
977,60,34,2,4,21.157
978,57,37,2,4,22.939
979,8,7,0,0,4.306
980,43,52,1,4,242.364
981,56,38,2,4,25.652
982,67,33,2,5,20.52
983,73,33,2,5,20.617
984,62,44,2,6,27.438
985,75,31,2,5,19.371
986,59,29,2,4,18.048000000000002
987,35,54,1,4,33.488
988,38,56,2,3,34.785000000000004
989,61,33,2,3,20.551
990,16,55,1,2,238.98
991,63,31,2,4,21.188
992,76,36,2,6,22.392
993,73,27,2,5,16.927999999999997
994,42,32,1,3,20.504
995,53,53,2,5,34.067
996,64,30,2,4,19.299
997,76,24,2,5,15.392
998,24,53,1,3,33.896
999,56,51,1,5,31.715
1000,41,27,1,4,207.59
