episode,reward,step,sensitive,compromised,time
865,74,160,2,3,207.681
866,-97,137,1,4,176.97299999999998
867,-123,23,0,0,30.427
868,-14,158,2,5,203.72899999999998
869,-59,99,1,4,128.222
870,-62,90,1,2,115.865
871,-32,66,1,4,86.88600000000001
872,-29,156,1,3,195.295
873,-136,66,0,2,82.89699999999999
874,-200,121,0,1,149.738
875,-111,14,0,0,17.979
876,-20,30,1,1,40.281
877,71,157,2,3,204.717
878,-10,152,1,4,200.744
879,-35,51,1,1,67.247
880,-164,76,0,0,99.354
881,-134,58,0,1,76.47800000000001
882,85,155,2,4,203.217
883,77,151,2,3,194.718
884,93,153,2,6,199.275
885,-16,158,1,5,206.004
886,93,153,2,5,200.755
887,-23,156,1,3,205.461
888,-13,155,1,5,206.66899999999998
889,83,157,2,5,205.245
890,77,154,2,3,201.619
891,-101,1,0,0,2.779
892,-85,122,1,5,161.489
893,-13,155,1,5,203.429
894,91,155,2,5,203.221
895,-22,155,1,4,205.27100000000002
896,-14,159,1,4,195.41
897,-27,157,1,3,205.57600000000002
898,-32,66,1,2,86.519
899,-139,60,0,1,78.175
900,5,148,2,6,196.408
901,87,159,2,6,207.828
902,-124,146,1,2,192.434
903,-133,156,0,2,203.078
904,-154,60,0,0,78.058
905,-46,158,1,1,203.50799999999998
906,-117,151,1,4,200.453
907,-152,58,0,0,76.097
908,-80,120,1,5,156.151
909,-148,156,0,0,206.936
910,-25,47,1,3,62.815999999999995
911,-86,117,1,3,154.315
912,-37,158,1,2,208.416
913,-74,117,1,3,155.07000000000002
914,64,59,2,2,78.026
915,-16,158,1,3,205.829
916,-30,154,1,3,199.27800000000002
917,-147,68,0,1,88.855
918,-77,126,1,5,164.29
919,-17,156,1,5,202.662
920,94,158,2,6,208.096
921,-149,55,0,0,76.69099999999999
922,-32,57,1,3,76.471
923,91,158,2,6,208.961
924,-5,150,1,5,196.16400000000002
925,-41,69,1,3,90.339
926,-13,158,1,5,204.961
927,-99,136,1,3,176.98600000000002
928,-169,81,0,0,105.472
929,-16,152,1,3,196.56199999999998
930,89,154,2,4,205.338
931,-204,137,0,3,181.394
932,-22,155,1,2,209.82999999999998
933,75,159,2,4,211.38199999999998
934,89,157,2,5,206.238
935,-64,77,1,1,100.468
936,-58,86,1,3,112.37
937,-174,86,0,0,111.73700000000001
938,-27,154,1,2,199.43800000000002
939,100,149,2,6,194.268
940,90,153,2,5,199.69600000000003
941,-15,151,1,3,199.139
942,-122,157,0,3,205.307
943,-32,159,1,3,208.947
944,-127,153,0,2,204.065
945,91,158,2,6,209.348
946,-17,156,1,4,203.936
947,92,154,2,6,200.176
948,-14,156,1,5,203.61
949,92,160,2,5,208.6
950,84,156,2,5,206.557
951,97,152,2,5,196.98
952,-34,155,1,2,177.101
953,-27,160,1,3,200.453
954,-154,63,0,0,79.305
955,77,160,2,4,198.492
956,-11,153,1,5,189.213
957,85,152,2,5,192.645
958,89,157,2,5,190.608
959,-16,152,1,3,179.512
960,75,159,2,4,188.479
961,-144,56,0,0,70.767
962,-38,156,1,2,190.689
963,70,158,2,3,193.658
964,-9,157,1,5,196.42399999999998
965,-17,156,1,4,191.37199999999999
966,-18,160,1,5,197.262
967,86,154,2,4,190.156
968,-111,20,0,0,25.791
969,-118,39,0,1,48.989
970,72,156,2,3,192.086
971,90,159,2,6,194.887
972,96,156,2,6,195.512
973,69,153,2,3,191.989
974,-104,153,1,5,189.89600000000002
975,89,154,2,5,189.29999999999998
976,-12,154,1,5,192.084
977,-14,156,1,5,191.428
978,94,155,2,5,191.626
979,-18,157,1,3,192.674
980,96,153,2,6,189.76100000000002
981,89,157,2,6,194.263
982,73,155,2,3,194.229
983,-20,159,1,4,199.86499999999998
984,-32,156,1,2,195.309
985,-95,120,1,2,158.831
986,84,159,2,4,200.31
987,70,158,2,3,197.44400000000002
988,-9,151,1,5,186.648
989,91,158,2,6,195.202
990,-13,155,1,4,190.67999999999998
991,1,152,2,6,188.537
992,21,126,2,5,156.12599999999998
993,-6,154,1,5,191.67000000000002
994,95,154,2,6,190.825
995,-100,0,0,0,1.322
996,94,155,2,6,403.014
997,27,114,2,5,140.652
998,87,159,2,5,195.101
999,95,157,2,6,199.242
