episode,reward,step,sensitive,compromised,time
898,204,16,2,2,9.915000000000001
899,204,10,2,2,6.395
900,199,21,2,2,221.545
901,200,23,2,3,17.922
902,97,15,1,1,9.509
903,196,21,2,2,13.333
904,195,22,2,2,14.029
905,199,21,2,2,13.415
906,204,16,2,2,10.243
907,198,19,2,3,11.824
908,-6,2,0,0,1.239
909,-6,2,0,0,1.258
910,201,13,2,2,218.771
911,202,15,2,3,12.373999999999999
912,96,13,1,1,7.955
913,193,21,2,2,12.822999999999999
914,207,13,2,2,7.9590000000000005
915,199,24,2,2,14.694
916,93,10,1,1,6.108
917,176,41,2,2,25.084
918,203,20,2,3,12.239
919,201,22,2,3,13.517
920,202,12,2,2,217.425
921,195,22,2,2,15.735
922,199,21,2,3,12.875
923,200,23,2,3,14.067
924,195,28,2,2,17.12
925,199,18,2,2,11.041
926,186,34,2,3,20.788
927,194,23,2,2,14.040000000000001
928,201,13,2,2,7.934
929,97,15,1,1,9.203
930,202,12,2,2,217.17700000000002
931,193,27,2,3,18.558
932,202,18,2,3,11.065999999999999
933,201,13,2,2,8.040000000000001
934,191,26,2,2,15.985
935,194,26,2,3,16.554
936,176,44,2,3,28.032999999999998
937,183,34,2,2,21.647
938,200,17,2,3,73.41799999999999
939,202,15,2,2,9.288
940,207,13,2,2,220.722
941,186,25,2,2,15.722
942,199,18,2,3,11.020999999999999
943,194,29,2,2,17.711000000000002
944,199,15,2,2,9.166
945,197,20,2,3,12.308
946,188,29,2,2,17.715999999999998
947,200,17,2,2,10.466
948,-16,15,0,0,9.089
949,199,21,2,3,12.915
950,77,45,1,1,239.93900000000002
951,204,13,2,3,9.807
952,194,23,2,2,14.535
953,197,14,2,2,8.874
954,200,20,2,3,12.658000000000001
955,203,17,2,3,10.803999999999998
956,188,38,2,3,24.065
957,202,18,2,3,11.399
958,90,19,1,1,11.958
959,204,13,2,2,8.231
960,198,25,2,2,224.432
961,199,15,2,2,11.945
962,184,39,2,3,23.958
963,205,12,2,2,7.359
964,195,25,2,2,15.261000000000001
965,191,29,2,3,17.817
966,202,15,2,2,9.187000000000001
967,203,11,2,2,6.7219999999999995
968,200,23,2,2,14.089
969,195,22,2,3,13.440999999999999
970,198,16,2,2,216.75
971,201,19,2,2,13.74
972,201,16,2,2,9.75
973,200,14,2,2,8.564
974,194,17,2,2,10.334
975,199,15,2,2,9.153
976,192,22,2,2,13.752
977,195,22,2,2,13.706
978,206,11,2,2,6.881
979,204,16,2,3,9.809999999999999
980,198,16,2,2,212.78900000000002
981,201,19,2,2,15.084999999999999
982,-10,9,0,0,5.511
983,194,23,2,2,14.142999999999999
984,200,20,2,2,12.351
985,202,12,2,2,7.427
986,201,13,2,2,8.076
987,184,33,2,2,20.333000000000002
988,198,19,2,3,11.747
989,191,26,2,3,16.049
990,190,30,2,2,223.19
991,193,27,2,2,18.952
992,194,29,2,3,17.854
993,202,21,2,3,12.968
994,203,14,2,2,8.644
995,204,16,2,3,9.882
996,198,16,2,2,9.884
997,71,45,1,2,27.848000000000003
998,201,13,2,2,8.062
999,192,31,2,3,19.258
1000,201,19,2,3,217.59
